Gene ID	Gene Name	g1_g2.p-value	g1_g2.log2foldchange
ENSGALG00000010758	CYB5RL	0.48190966653295	0.1
ENSGALG00000032634	CFAP20	0.48190966653295	-0.1
ENSGALG00000051889		0.48190966653295	0.2
ENSGALG00000047690		0.481929559809874	0.3
ENSGALG00000011947	POLR3H	0.48220989130117	-0.1
ENSGALG00000047188		0.482233611742091	-0.2
ENSGALG00000002123	OSCP1	0.482542049647786	-0.2
ENSGALG00000029927	STRBP	0.48272627782166	0.1
ENSGALG00000048091		0.483312109391358	-0.3
ENSGALG00000049990		0.483312109391358	-0.3
ENSGALG00000046823	SNX22	0.483328250328598	-0.3
ENSGALG00000051836	gga-mir-12229	0.483462453691063	0.3
ENSGALG00000053244		0.483562522871612	0.3
ENSGALG00000049475		0.483572760023287	-0.2
ENSGALG00000032419	STARD8	0.483748600371583	-0.3
ENSGALG00000004943	SS18L2	0.483879467274486	-0.2
ENSGALG00000006180	SLC9A6	0.484063510713077	-0.1
ENSGALG00000015864	IBTK	0.484116541063464	-0.1
ENSGALG00000034615	ANO8	0.484116541063464	-0.2
ENSGALG00000050381		0.484152492583461	-0.3
ENSGALG00000008169	GDI1	0.484373945863215	-0.1
ENSGALG00000006808	TSPAN6	0.484448469309124	0.3
ENSGALG00000009440	BMT2	0.484546757197338	0.1
ENSGALG00000014371	LGALS8	0.484546757197338	0.1
ENSGALG00000016576	OFD1	0.484546757197338	-0.1
ENSGALG00000025003		0.484546757197338	0.3
ENSGALG00000051922		0.484546757197338	-0.1
ENSGALG00000053468	ANKRD66	0.484546757197338	0.2
ENSGALG00000008414	DVL3	0.484639363872982	-0.1
ENSGALG00000048029		0.484680591378005	0.1
ENSGALG00000036743	MGAT3	0.48473608336891	0.1
ENSGALG00000025564	SNORD15	0.485020313555495	-0.2
ENSGALG00000049576		0.48515918066942	0.3
ENSGALG00000014642	CHD1Z	0.48518561846392	0.1
ENSGALG00000028543	FGFR4	0.485736461807871	0.1
ENSGALG00000029132	gga-mir-6626	0.485978213786871	-0.3
ENSGALG00000007059	IGSF6	0.486102618261878	0.3
ENSGALG00000027641	DUSP14	0.487053381447204	-0.3
ENSGALG00000004684	IPPK	0.487108775277677	-0.1
ENSGALG00000013646	VPS37A	0.487491503693138	-0.2
ENSGALG00000012530	FOXRED2	0.487937099907006	-0.1
ENSGALG00000014176	PLA2G2E	0.48797960700775	0.3
ENSGALG00000005778		0.488120280291318	0.2
ENSGALG00000011609		0.488146307729855	-0.2
ENSGALG00000031839		0.488607684623072	0.1
ENSGALG00000010567	RAB3B	0.489053786203424	0.2
ENSGALG00000001901	ARIH1	0.489192261197239	0.1
ENSGALG00000013785	GNAL	0.489192261197239	0.3
ENSGALG00000011007	OSBPL3	0.489479303239862	0.1
ENSGALG00000014721		0.489567336525365	-0.1
ENSGALG00000048202		0.489567336525365	0.2
ENSGALG00000003757	POMT1	0.489691360374938	-0.2
ENSGALG00000016836	TUBGCP3	0.489705949946788	-0.1
ENSGALG00000052743	ARL4C	0.489705949946788	-0.3
ENSGALG00000030313	RAD51	0.489961893071342	0.1
ENSGALG00000041257	ACVR1C	0.4901186229164	-0.3
ENSGALG00000008367	MDK	0.490124262665539	-0.2
ENSGALG00000037426	DYM	0.490256839490612	0.1
ENSGALG00000048397		0.49041327989691	-0.3
ENSGALG00000004853	LRP3	0.490915967130778	0.1
ENSGALG00000005803	ZNRF3	0.490915967130778	-0.1
ENSGALG00000014692	LMNB1	0.490915967130778	0.1
ENSGALG00000045684		0.490915967130778	-0.2
ENSGALG00000055016		0.490915967130778	0.3
ENSGALG00000055069		0.490915967130778	-0.1
ENSGALG00000030944	PAX3	0.491238964583908	0.1
ENSGALG00000007581	FYTTD1	0.491407565298865	0.1
ENSGALG00000004236	TRAF3IP1	0.491434154169366	0.1
ENSGALG00000053233		0.491434154169366	0.3
ENSGALG00000054918		0.491434154169366	-0.3
ENSGALG00000001774	NEO1	0.491486561154699	-0.2
ENSGALG00000007266	ZNF438	0.491486561154699	-0.1
ENSGALG00000030719	CLMN	0.491486561154699	-0.2
ENSGALG00000037375	MAN1B1	0.491486561154699	-0.1
ENSGALG00000049561		0.491486561154699	0.2
ENSGALG00000017156	DDX10	0.491743715899502	-0.1
ENSGALG00000047488		0.49183419026372	-0.1
ENSGALG00000030118	PCGF1	0.492033404792726	0.2
ENSGALG00000003948	ALAS1	0.492507934220654	0.1
ENSGALG00000045185		0.492507934220654	0.1
ENSGALG00000027908	CYP2U1	0.492568571731723	0.2
ENSGALG00000055092		0.492592918885968	-0.3
ENSGALG00000026470		0.492664712970453	-0.1
ENSGALG00000007028		0.492735437545894	0.2
ENSGALG00000007700	CTTN	0.492735437545894	0.3
ENSGALG00000010313		0.492735437545894	-0.1
ENSGALG00000016375	PHEX	0.492735437545894	0.2
ENSGALG00000030809		0.492735437545894	0.2
ENSGALG00000036539	EFNB1	0.492735437545894	0.2
ENSGALG00000005283	SLC25A36	0.492836655985242	-0.1
ENSGALG00000007539	ANKRD2	0.493061664758101	-0.2
ENSGALG00000045037	CYP2W1	0.493061664758101	-0.3
ENSGALG00000010502	SPATA6	0.493294244701496	0.1
ENSGALG00000007111	KCTD6	0.493600796321921	-0.1
ENSGALG00000035375	LRTOMT	0.493600796321921	0.3
ENSGALG00000051044		0.493600796321921	-0.2
ENSGALG00000000525	MAP3K3	0.493717449910653	-0.1
ENSGALG00000024024	TGFA	0.493717449910653	0.2
ENSGALG00000001717	SLC16A1	0.493805763500284	0.1
ENSGALG00000010178	PUM3	0.493819471681785	0.1
ENSGALG00000046953		0.493916542804376	0.3
ENSGALG00000035351		0.493955885120656	-0.2
ENSGALG00000048965		0.493955885120656	0.3
ENSGALG00000014121	COX5A	0.494101608333972	0.1
ENSGALG00000004793		0.494155198028391	0.3
ENSGALG00000006061	RAP2C	0.494155198028391	-0.1
ENSGALG00000012230	LRR1	0.494155198028391	0.1
ENSGALG00000049096		0.494155198028391	-0.2
ENSGALG00000052751		0.494155198028391	0.3
ENSGALG00000019976		0.494444694510536	-0.1
ENSGALG00000052147		0.494558100700467	-0.3
ENSGALG00000053862		0.494590198080727	-0.3
ENSGALG00000048280		0.494978562593175	-0.2
ENSGALG00000009705	RYR3	0.495142306205474	0.3
ENSGALG00000051175		0.495142306205474	0.3
ENSGALG00000002524	UCHL5	0.49521427992546	-0.1
ENSGALG00000003304	CRTC1	0.49521427992546	-0.1
ENSGALG00000037904	EIF4EBP2	0.49521427992546	0.1
ENSGALG00000049538	RPS28	0.49521427992546	0.3
ENSGALG00000012561	PKP4	0.495346982441925	-0.1
ENSGALG00000045762		0.495346982441925	0.3
ENSGALG00000015549	GRPEL1	0.4958011958852	-0.1
ENSGALG00000037455	PBRM1	0.495919402435311	0.1
ENSGALG00000007365	PARP16	0.49608877244889	-0.1
ENSGALG00000038858	ZFP64	0.496323791686903	0.1
ENSGALG00000040925	RNF215	0.496371099688691	0.2
ENSGALG00000039327	VAV3	0.496607662823645	0.1
ENSGALG00000035060		0.496672639758552	-0.2
ENSGALG00000006378	LIPA	0.496682502671808	-0.1
ENSGALG00000027922	ETAA1	0.496730002378411	-0.1
ENSGALG00000007780	EIF4E3	0.496949304121841	-0.2
ENSGALG00000021733	gga-mir-21	0.496951239671071	0.3
ENSGALG00000004165	TOR1A	0.497380683138399	0.1
ENSGALG00000002194	MRPL38	0.497449528388682	0.1
ENSGALG00000036956		0.497571797865433	-0.2
ENSGALG00000009262	FGB	0.497804973400875	-0.2
ENSGALG00000011169	PDCD2	0.497986319714401	0.1
ENSGALG00000008286	SUMF1	0.498015263247834	-0.1
ENSGALG00000036364	FOXG1	0.498090301434669	0.2
ENSGALG00000030003	TUBG1	0.498216663183922	0.1
ENSGALG00000000999	ZNF319	0.498314618758531	-0.2
ENSGALG00000006534	PEX11A	0.498314618758531	-0.3
ENSGALG00000010526	OSTC	0.498314618758531	0.1
ENSGALG00000002960	HMGCS2	0.498354160613779	0.2
ENSGALG00000039288	RBM10	0.498523207852404	0.1
ENSGALG00000000998	MTFR1L	0.498544998020518	0.1
ENSGALG00000041285	MAP2K3	0.498544998020518	0.1
ENSGALG00000007747	TMEM104	0.498551359318862	-0.1
ENSGALG00000051156		0.499571342004651	0.3
ENSGALG00000007543	APCDD1L	0.499649626196056	0.2
ENSGALG00000011742	ART4	0.499649626196056	0.2
ENSGALG00000043047	SOBP	0.499649626196056	-0.2
ENSGALG00000053647		0.499649626196056	-0.1
ENSGALG00000043607	CENPX	0.499666762299352	-0.1
ENSGALG00000049625		0.499666762299352	-0.2
ENSGALG00000040097	UBE2W	0.499817939664476	0.1
ENSGALG00000005232	USP54	0.499868172643638	-0.1
ENSGALG00000012808		0.500162540048517	0.2
ENSGALG00000049443		0.501101311358409	0.2
ENSGALG00000026715	MIF4GD	0.501374024516673	0.1
ENSGALG00000025382	gga-mir-1647	0.501790738455434	-0.3
ENSGALG00000016681	ZBED1	0.502223070903854	0.1
ENSGALG00000037325	SERP1	0.502382225439422	0.1
ENSGALG00000000242	EBF2	0.502432452055456	-0.3
ENSGALG00000041755		0.5025309763214	-0.3
ENSGALG00000040055		0.50281840174504	0.2
ENSGALG00000003298	DDX55	0.502883243599744	0.1
ENSGALG00000006743	YWHAH	0.502883243599744	-0.1
ENSGALG00000011932	XRCC6	0.502883243599744	-0.1
ENSGALG00000013397	EXOC3	0.502883243599744	-0.1
ENSGALG00000023546		0.502883243599744	0.1
ENSGALG00000041098		0.502883243599744	-0.3
ENSGALG00000032645	H2A-VIII	0.5029302288838	0.2
ENSGALG00000050797	SOCS7	0.5029302288838	0.1
ENSGALG00000006077	C5H11orf58	0.502947978580418	0.1
ENSGALG00000010689	MAGOH	0.503032496281514	0.2
ENSGALG00000012129	CCDC93	0.503225620537059	-0.1
ENSGALG00000001419	DAB2IP	0.503238280383731	0.3
ENSGALG00000010294	RPS6KL1	0.50357122260546	-0.2
ENSGALG00000011543	SDAD1	0.50357122260546	0.1
ENSGALG00000032385		0.503775109935026	-0.3
ENSGALG00000033058	FASTK	0.503775109935026	-0.1
ENSGALG00000001800		0.503826010402155	0.1
ENSGALG00000015540	RAD23B	0.504195498143443	0.1
ENSGALG00000011976	L3MBTL2	0.504399889590555	0.1
ENSGALG00000015083	DENND4C	0.504399889590555	-0.2
ENSGALG00000016649	MTMR9	0.504399889590555	-0.1
ENSGALG00000031629	RPS6KB2	0.504399889590555	-0.2
ENSGALG00000051718		0.504400859762637	-0.2
ENSGALG00000004045	AGAP1	0.504829552408564	0.1
ENSGALG00000029287	TMEM67	0.504992735176474	0.2
ENSGALG00000006109	MAPK8	0.505230069168069	0.1
ENSGALG00000010671	HNRNPU	0.505287666772556	-0.1
ENSGALG00000042214	UBQLN4	0.505410918217529	0.1
ENSGALG00000004799		0.505424437778516	0.1
ENSGALG00000016994	NUDT15	0.505424437778516	-0.1
ENSGALG00000037079		0.505424437778516	0.2
ENSGALG00000054222		0.505565992975094	-0.1
ENSGALG00000003518	GPAT4	0.505890712756514	0.1
ENSGALG00000013083	ZPBP	0.505890712756514	-0.2
ENSGALG00000032549	TYW3	0.505890712756514	0.1
ENSGALG00000010979		0.505935893833678	0.1
ENSGALG00000013420	FOXM1	0.506097392420032	0.1
ENSGALG00000007434	RHBDF1	0.506127474188995	0.2
ENSGALG00000002388	NIPSNAP2	0.506402163461006	-0.1
ENSGALG00000037826		0.506659210405953	0.2
ENSGALG00000036001	SMAD2Z	0.506666977901274	0.1
ENSGALG00000049404		0.506713480481704	-0.3
ENSGALG00000028375		0.50673326531917	-0.2
ENSGALG00000014683	PEX5	0.506917552009107	0.1
ENSGALG00000030384		0.50707848358197	0.1
ENSGALG00000046939		0.50707848358197	-0.2
ENSGALG00000025868	TAF1C	0.507095854329887	0.1
ENSGALG00000015902	CD8BP	0.507149502796142	-0.3
ENSGALG00000033062	PDE6D	0.507149502796142	-0.1
ENSGALG00000029022	NPAS3	0.507443811179143	-0.3
ENSGALG00000053510		0.507443811179143	-0.2
ENSGALG00000013057		0.507776812869777	0.3
ENSGALG00000052753		0.507776812869777	-0.2
ENSGALG00000016387	TRAPPC12	0.507919513764603	0.1
ENSGALG00000009747	ATP23	0.508183404212284	-0.1
ENSGALG00000003358	UBIAD1	0.508224244226909	-0.1
ENSGALG00000043920	OTUD3	0.50827784132355	0.1
ENSGALG00000009064	FZD1	0.508383357021538	-0.3
ENSGALG00000011414	AMDHD1	0.508587452729631	0.3
ENSGALG00000003929	SYS1	0.508653035446483	0.1
ENSGALG00000006022	PSMA1	0.508703549338838	0.1
ENSGALG00000041104	USP20	0.508716271269066	-0.1
ENSGALG00000006829	SMG1	0.508727060652085	0.1
ENSGALG00000034773	TOGARAM1	0.508727060652085	-0.1
ENSGALG00000036833	PAXBP1	0.50962602275046	0.1
ENSGALG00000007124	POP5	0.509776626996879	-0.1
ENSGALG00000008902	GIPC2	0.509776626996879	-0.3
ENSGALG00000009501	TMA16	0.509776626996879	-0.1
ENSGALG00000013376	CAPSL	0.509776626996879	-0.2
ENSGALG00000039774	YTHDF3	0.509776626996879	-0.1
ENSGALG00000047704		0.509776626996879	0.3
ENSGALG00000003201	FBXL8	0.509809327714365	0.2
ENSGALG00000013489	CCDC82	0.509809327714365	-0.1
ENSGALG00000026507	FDX1	0.510253548294379	-0.1
ENSGALG00000030429		0.510295586137222	0.2
ENSGALG00000003851	TRIT1	0.510385214525466	0.1
ENSGALG00000045729	HHIPL2	0.510668763134195	0.2
ENSGALG00000031368	PHF12	0.510785446312956	0.1
ENSGALG00000041981	PRR7	0.510898929880493	0.1
ENSGALG00000048204		0.510898929880493	0.2
ENSGALG00000006207	HM13	0.511120239374078	-0.1
ENSGALG00000011192	PHF10	0.511120239374078	0.1
ENSGALG00000046741		0.511120239374078	-0.3
ENSGALG00000029588		0.511181102421135	0.1
ENSGALG00000046810		0.511181102421135	-0.3
ENSGALG00000011922	PCNX4	0.511513967764058	0.2
ENSGALG00000005675	PTTG1IP	0.511597823001923	-0.1
ENSGALG00000005608	SLC9A3R2	0.511817780445764	0.2
ENSGALG00000021232	TGM6	0.511817780445764	-0.2
ENSGALG00000006750		0.51191162401548	-0.2
ENSGALG00000008474	CARF	0.51191162401548	0.2
ENSGALG00000025662		0.51191162401548	-0.2
ENSGALG00000016124	HADH	0.512049798286206	-0.1
ENSGALG00000040348	EHBP1	0.512347696369048	0.1
ENSGALG00000008903	ITPRID2	0.512703728721536	-0.1
ENSGALG00000021345	B3GNT9	0.51286131526714	0.3
ENSGALG00000036876	TMEM230	0.51286131526714	0.1
ENSGALG00000004085	ZDHHC13	0.512959104568325	0.1
ENSGALG00000010253	ZDHHC17	0.512959104568325	0.1
ENSGALG00000028989		0.512959104568325	-0.2
ENSGALG00000037112		0.512959104568325	0.2
ENSGALG00000005338	RPS21	0.513004825855662	0.3
ENSGALG00000037453	TERF1	0.513004825855662	0.1
ENSGALG00000045172	FAM166A	0.513004825855662	0.2
ENSGALG00000047103	UTP3	0.513004825855662	0.1
ENSGALG00000016936	TDRD3	0.513041048465548	-0.1
ENSGALG00000016485	RHOB	0.513090652874498	0.3
ENSGALG00000017308	CHRDL2	0.513635398927924	-0.2
ENSGALG00000037441	RPS27	0.513686119750297	0.2
ENSGALG00000049166		0.514145306280029	-0.2
ENSGALG00000033129	ZFP36L2	0.514181347216415	-0.2
ENSGALG00000035960		0.514181347216415	0.3
ENSGALG00000053686		0.514193183482382	0.3
ENSGALG00000000410	TLK2	0.514442153752512	0.1
ENSGALG00000006052	WDR48	0.514442153752512	0.1
ENSGALG00000048399		0.514442153752512	-0.3
ENSGALG00000014719		0.514583228002489	-0.3
ENSGALG00000044978		0.51478606258204	0.2
ENSGALG00000010749	TCEANC2	0.514820772397409	0.1
ENSGALG00000004111	GPR174	0.515175668624272	-0.1
ENSGALG00000045949	EFCAB10	0.515175668624272	0.2
ENSGALG00000027742		0.515508801813667	0.2
ENSGALG00000049041		0.515756883490414	0.2
ENSGALG00000010859	EPGN	0.515872367650943	-0.3
ENSGALG00000007102	MLEC	0.516201041981592	-0.1
ENSGALG00000026884		0.516869061719825	0.1
ENSGALG00000039590		0.517460677345879	0.1
ENSGALG00000048151		0.517460677345879	0.3
ENSGALG00000016674	EFHC1	0.517552339482871	0.2
ENSGALG00000040561	GPR171	0.517566575114689	-0.1
ENSGALG00000002615	DEF6	0.517653075791279	0.1
ENSGALG00000016529	CDKL5	0.517653075791279	-0.2
ENSGALG00000002395		0.517771324395314	-0.3
ENSGALG00000039455	VAPA	0.51811561079583	-0.1
ENSGALG00000012387	NUP43	0.518475027291256	-0.1
ENSGALG00000015442	FSD1L	0.518475027291256	-0.2
ENSGALG00000035677	RPL35	0.518475027291256	0.2
ENSGALG00000005559	MRPS23	0.518512586292891	0.1
ENSGALG00000010793	SLC24A4	0.518599217925473	-0.1
ENSGALG00000048913		0.518599217925473	0.3
ENSGALG00000037526		0.518698583361679	0.3
ENSGALG00000041154	MNX1	0.518698583361679	0.2
ENSGALG00000033626		0.51891996239407	-0.1
ENSGALG00000053542		0.51891996239407	0.2
ENSGALG00000038192		0.518968305391005	-0.2
ENSGALG00000028018	RAB38	0.519391819938759	0.3
ENSGALG00000033428	CA13	0.519391819938759	-0.3
ENSGALG00000034960	MLXIPL	0.519391819938759	0.3
ENSGALG00000049326		0.519391819938759	-0.2
ENSGALG00000053948		0.519391819938759	-0.3
ENSGALG00000004141	LBFABP	0.519394766346096	0.3
ENSGALG00000051674		0.519394766346096	0.1
ENSGALG00000052604		0.519502153727183	0.2
ENSGALG00000006788	RPRD1B	0.519533264360122	-0.1
ENSGALG00000012350	TDRD7	0.519533264360122	0.1
ENSGALG00000016537	SCML2	0.519533264360122	0.2
ENSGALG00000043576	AGAP3	0.519842943720476	0.2
ENSGALG00000041823	PICK1	0.519966214590326	0.1
ENSGALG00000009110	LSM8	0.520291638571699	0.1
ENSGALG00000014964	NT5DC1	0.520291638571699	-0.1
ENSGALG00000028457		0.520291638571699	0.3
ENSGALG00000050787	PORCN	0.520291638571699	0.2
ENSGALG00000001557	ACAD8	0.520483976923754	0.1
ENSGALG00000016951	MTRF1	0.520739404914614	-0.1
ENSGALG00000010973	TRA2A	0.520773465821953	0.1
ENSGALG00000009906	UBR2	0.521304923952207	0.1
ENSGALG00000012424	GTDC1	0.521544800904193	-0.1
ENSGALG00000047467		0.521596376549372	0.2
ENSGALG00000030084	EXOSC7	0.521655976555502	0.1
ENSGALG00000052971		0.521655976555502	0.2
ENSGALG00000029480	TMEM138	0.521737694872981	0.1
ENSGALG00000051292		0.521753596820786	-0.2
ENSGALG00000053561		0.521849407804778	0.2
ENSGALG00000006408	PIGX	0.521861986592106	-0.2
ENSGALG00000014843	TPD52L1	0.521861986592106	-0.3
ENSGALG00000017817	SNORD15	0.521861986592106	-0.3
ENSGALG00000039037	PICALM	0.521861986592106	-0.1
ENSGALG00000051619		0.521861986592106	-0.2
ENSGALG00000003099	PCTP	0.522136094542212	-0.2
ENSGALG00000010963		0.522311349589397	0.2
ENSGALG00000000793	VPS72	0.52250830500466	0.1
ENSGALG00000007892	SPAG6	0.52250830500466	-0.3
ENSGALG00000017822	SNORD16	0.52250830500466	0.3
ENSGALG00000036106	SMPD1	0.523201250927865	-0.1
ENSGALG00000052320		0.523887433643848	-0.3
ENSGALG00000011534	ZFYVE21	0.523906325063419	0.1
ENSGALG00000012003	XPNPEP3	0.523906325063419	-0.1
ENSGALG00000002108		0.524432469771701	-0.3
ENSGALG00000008313	NAPB	0.52448427950188	-0.1
ENSGALG00000033854	CSF1	0.524987272550106	0.3
ENSGALG00000012408	PSMC6	0.525543314720344	-0.1
ENSGALG00000039958		0.525543314720344	-0.1
ENSGALG00000053539		0.525543314720344	-0.1
ENSGALG00000002820	DFFA	0.525544824495258	0.1
ENSGALG00000003079	MFF	0.525544824495258	0.1
ENSGALG00000010745	HMGB2	0.525604616087952	-0.1
ENSGALG00000051263		0.525604616087952	-0.1
ENSGALG00000003699	EBF1	0.525699930228523	-0.1
ENSGALG00000009977	SMAD1	0.525699930228523	-0.1
ENSGALG00000011133	LIN54	0.525699930228523	0.1
ENSGALG00000013940	LNX1	0.525699930228523	0.2
ENSGALG00000041093	MMP24	0.525859965997281	-0.2
ENSGALG00000008355	CASP8	0.525912178970699	-0.1
ENSGALG00000012004	PRSS12	0.525912178970699	0.2
ENSGALG00000016716	STAG3	0.525912178970699	-0.1
ENSGALG00000027231	NRARP	0.525912178970699	0.3
ENSGALG00000033522		0.525912178970699	0.3
ENSGALG00000037483	ANP32B	0.525912178970699	-0.1
ENSGALG00000047072		0.525912178970699	-0.3
ENSGALG00000052556	SNORD83	0.525912178970699	0.2
ENSGALG00000011511	CKB	0.525945703966705	0.2
ENSGALG00000038915	E2F5	0.525945703966705	-0.1
ENSGALG00000005299	ANXA7	0.52599420806132	-0.3
ENSGALG00000014555	C1H12ORF57	0.526081445967188	0.2
ENSGALG00000046727		0.526274667558887	0.2
ENSGALG00000051644		0.526274667558887	0.2
ENSGALG00000017357	SRSF2	0.526465873521027	-0.1
ENSGALG00000027453	CLRN2	0.526465873521027	0.3
ENSGALG00000038576		0.526465873521027	-0.3
ENSGALG00000000906	RALGPS1	0.526512884577403	0.2
ENSGALG00000009205		0.526512884577403	-0.2
ENSGALG00000010691		0.526512884577403	-0.3
ENSGALG00000013715	DLC1	0.526512884577403	-0.2
ENSGALG00000043257		0.526512884577403	-0.2
ENSGALG00000048349	PRC1	0.526512884577403	-0.1
ENSGALG00000051645	CDC6	0.526512884577403	0.1
ENSGALG00000038003	EDF1	0.526606478298426	-0.1
ENSGALG00000014152	KMT5B	0.526813344474108	-0.1
ENSGALG00000049762		0.526880138414953	0.2
ENSGALG00000003547	SKP2	0.526916380978928	0.1
ENSGALG00000006120	PKD2L2	0.526916380978928	0.2
ENSGALG00000009528	TMEM192	0.526916380978928	0.1
ENSGALG00000040238	IMP3	0.526916380978928	0.1
ENSGALG00000051777		0.526916380978928	0.3
ENSGALG00000000154	DENND2D	0.527022644746131	0.2
ENSGALG00000004048	PTPRS	0.527022644746131	-0.1
ENSGALG00000036686	PLTP	0.527022644746131	0.2
ENSGALG00000039245	STAB2	0.527022644746131	-0.3
ENSGALG00000042822	TAX1BP1	0.527022644746131	0.1
ENSGALG00000007643	DIS3L	0.527106351556807	-0.1
ENSGALG00000042023		0.527340429515821	0.1
ENSGALG00000020927	ARPC5	0.52734243993149	0.1
ENSGALG00000044730		0.527413170531925	0.2
ENSGALG00000007938	RAG1	0.527514494953238	-0.2
ENSGALG00000000862	RLF	0.527767661263075	-0.1
ENSGALG00000001067	TMEM57	0.527767661263075	0.1
ENSGALG00000020488		0.527767661263075	0.1
ENSGALG00000052268	SSBP4	0.527767661263075	-0.1
ENSGALG00000016854	LIG4	0.528442887713126	0.1
ENSGALG00000035027		0.528596537858191	-0.2
ENSGALG00000001502	UTP11	0.528717236654061	0.1
ENSGALG00000014940	ZUP1	0.529582579236246	-0.1
ENSGALG00000038806		0.529582579236246	0.3
ENSGALG00000043555	NPNT	0.529582579236246	0.2
ENSGALG00000055000	KCTD14	0.529582579236246	0.2
ENSGALG00000000055	LAMTOR3	0.529728058895927	0.1
ENSGALG00000028046	INSIG2	0.529812839985157	0.1
ENSGALG00000053990		0.530007665824224	0.2
ENSGALG00000003966	RPL23A	0.530194503969446	0.1
ENSGALG00000004800	C1orf50	0.530194503969446	0.2
ENSGALG00000016547	TXLNG	0.530194503969446	0.1
ENSGALG00000054381	SNORD14	0.530194503969446	0.3
ENSGALG00000006531	TRA2B	0.530626226157765	0.1
ENSGALG00000004734		0.5311661447801	0.2
ENSGALG00000008167	KMT2E	0.531457318141611	-0.1
ENSGALG00000026491	TMEM17	0.531484171852512	0.3
ENSGALG00000005512	KIAA1671	0.531652430008118	0.2
ENSGALG00000054579		0.531807329765825	-0.2
ENSGALG00000002595	GPX4	0.532041292554522	0.1
ENSGALG00000005103	GDPD1	0.532041292554522	-0.1
ENSGALG00000003428		0.532307911944396	-0.1
ENSGALG00000049287	ATP6V0E1	0.532307911944396	-0.1
ENSGALG00000037699		0.532396044160023	0.1
ENSGALG00000049699		0.532446945137684	0.2
ENSGALG00000016775	RPL31	0.532674450993521	0.2
ENSGALG00000034119		0.532809791933013	0.2
ENSGALG00000006323	LECT2	0.532879168285515	-0.3
ENSGALG00000017010	SPRYD7	0.533004512752358	-0.1
ENSGALG00000047001		0.533004512752358	-0.3
ENSGALG00000002762	UHRF1BP1	0.533290936410259	-0.1
ENSGALG00000048285	TCN2	0.533290936410259	0.2
ENSGALG00000013990	RPS12	0.533830773886667	0.1
ENSGALG00000001826	WWC1	0.533863933527749	0.1
ENSGALG00000036787	HSD17B12	0.534279690585568	-0.1
ENSGALG00000015305	NR2E1	0.534303737994304	-0.3
ENSGALG00000002062	SRP68	0.534728840512323	0.1
ENSGALG00000008398	MPP4	0.5347613130452	-0.2
ENSGALG00000034756		0.5347613130452	-0.3
ENSGALG00000052873	MAPKBP1	0.534890875445651	-0.1
ENSGALG00000012992	WNK1	0.535032583821033	0.1
ENSGALG00000007861	MAGT1	0.535035351287798	0.1
ENSGALG00000016717	GTPBP6	0.535161928881902	-0.1
ENSGALG00000016704	CDC5L	0.535198318576137	-0.1
ENSGALG00000003908	SLC6A5	0.535833759925663	-0.2
ENSGALG00000004568	CELA2A	0.535833759925663	0.2
ENSGALG00000010719	NEIL3	0.535833759925663	0.1
ENSGALG00000025331		0.535833759925663	0.2
ENSGALG00000051012	USP21	0.535833759925663	0.2
ENSGALG00000051917		0.535833759925663	0.2
ENSGALG00000015854	PGM3	0.535893160234843	0.1
ENSGALG00000051951		0.535893160234843	-0.2
ENSGALG00000010090	FAM160A1	0.535996099044728	-0.3
ENSGALG00000046731		0.535996099044728	-0.3
ENSGALG00000051652		0.536344822607562	-0.2
ENSGALG00000043302	LAT2	0.536423388398709	0.2
